inventory_id,date,ing_id,expected_qty,actual_qty,error_flag,note
INV00005851,2025-02-20,ING001,3134,3134,0,
INV00005852,2025-02-20,ING002,4780,4780,0,pending_delivery
INV00005853,2025-02-20,ING003,1720,1720,0,
INV00005854,2025-02-20,ING004,1340,1340,0,
INV00005855,2025-02-20,ING005,2350,2350,0,
INV00005856,2025-02-20,ING006,2000,2000,0,
INV00005857,2025-02-20,ING007,1130,1130,0,
INV00005858,2025-02-20,ING008,480,480,0,pending_delivery
INV00005859,2025-02-20,ING009,2850,2850,0,
INV00005860,2025-02-20,ING010,6410,6455,1,
INV00005861,2025-02-20,ING011,28,28,0,
INV00005862,2025-02-20,ING012,1820,1831,1,
INV00005863,2025-02-20,ING013,1020,1020,0,
INV00005864,2025-02-20,ING014,44,44,0,
INV00005865,2025-02-20,ING015,1000,1000,0,
INV00005866,2025-02-20,ING016,2450,2450,0,
INV00005867,2025-02-20,ING017,1570,1567,1,
INV00005868,2025-02-20,ING018,200,200,0,
INV00005869,2025-02-21,ING001,2520,2520,0,
INV00005870,2025-02-21,ING002,30000,30000,0,
INV00005871,2025-02-21,ING003,1620,1620,0,
INV00005872,2025-02-21,ING004,1240,1240,0,
INV00005873,2025-02-21,ING005,2120,2120,0,
INV00005874,2025-02-21,ING006,2000,2000,0,
INV00005875,2025-02-21,ING007,660,660,0,
INV00005876,2025-02-21,ING008,3000,3000,0,
INV00005877,2025-02-21,ING009,2650,2650,0,
INV00005878,2025-02-21,ING010,5825,5870,1,
INV00005879,2025-02-21,ING011,18,18,0,
INV00005880,2025-02-21,ING012,1625,1636,1,
INV00005881,2025-02-21,ING013,860,860,0,
INV00005882,2025-02-21,ING014,33,33,0,
INV00005883,2025-02-21,ING015,750,750,0,
INV00005884,2025-02-21,ING016,2200,2200,0,
INV00005885,2025-02-21,ING017,1465,1462,1,
INV00005886,2025-02-21,ING018,200,200,0,
INV00005887,2025-02-22,ING001,2276,2276,0,
INV00005888,2025-02-22,ING002,25150,25150,0,
INV00005889,2025-02-22,ING003,1600,1600,0,
INV00005890,2025-02-22,ING004,1180,1180,0,
INV00005891,2025-02-22,ING005,1850,1850,0,
INV00005892,2025-02-22,ING006,2000,2000,0,
INV00005893,2025-02-22,ING007,530,530,0,
INV00005894,2025-02-22,ING008,2880,2880,0,
INV00005895,2025-02-22,ING009,2600,2600,0,
INV00005896,2025-02-22,ING010,5740,5785,1,
INV00005897,2025-02-22,ING011,14,14,0,
INV00005898,2025-02-22,ING012,1395,1406,1,
INV00005899,2025-02-22,ING013,670,670,0,
INV00005900,2025-02-22,ING014,33,33,0,
INV00005901,2025-02-22,ING015,700,700,0,
INV00005902,2025-02-22,ING016,2050,2050,0,
INV00005903,2025-02-22,ING017,1420,1417,1,
INV00005904,2025-02-22,ING018,200,200,0,
INV00005905,2025-02-23,ING001,1920,1920,0,
INV00005906,2025-02-23,ING002,18780,18780,0,
INV00005907,2025-02-23,ING003,1540,1540,0,
INV00005908,2025-02-23,ING004,1140,1140,0,
INV00005909,2025-02-23,ING005,1640,1640,0,
INV00005910,2025-02-23,ING006,2000,2000,0,
INV00005911,2025-02-23,ING007,410,410,0,pending_delivery
INV00005912,2025-02-23,ING008,2740,2740,0,
INV00005913,2025-02-23,ING009,2480,2480,0,
INV00005914,2025-02-23,ING010,5390,5435,1,
INV00005915,2025-02-23,ING011,9,9,0,pending_delivery
INV00005916,2025-02-23,ING012,1215,1226,1,
INV00005917,2025-02-23,ING013,520,520,0,
INV00005918,2025-02-23,ING014,28,28,0,
INV00005919,2025-02-23,ING015,550,550,0,
INV00005920,2025-02-23,ING016,1950,1950,0,
INV00005921,2025-02-23,ING017,1310,1307,1,
INV00005922,2025-02-23,ING018,200,200,0,
INV00005923,2025-02-24,ING001,1450,1450,0,
INV00005924,2025-02-24,ING002,9730,9730,0,
INV00005925,2025-02-24,ING003,1480,1480,0,
INV00005926,2025-02-24,ING004,1120,1120,0,
INV00005927,2025-02-24,ING005,1290,1290,0,
INV00005928,2025-02-24,ING006,2000,2000,0,
INV00005929,2025-02-24,ING007,3000,3000,0,
INV00005930,2025-02-24,ING008,2520,2520,0,
INV00005931,2025-02-24,ING009,2410,2410,0,
INV00005932,2025-02-24,ING010,5070,5115,1,
INV00005933,2025-02-24,ING011,75,75,0,
INV00005934,2025-02-24,ING012,915,926,1,
INV00005935,2025-02-24,ING013,270,270,0,pending_delivery
INV00005936,2025-02-24,ING014,22,22,0,
INV00005937,2025-02-24,ING015,400,400,0,pending_delivery
INV00005938,2025-02-24,ING016,1900,1900,0,
INV00005939,2025-02-24,ING017,1240,1237,1,
INV00005940,2025-02-24,ING018,200,200,0,
INV00005941,2025-02-25,ING001,1050,1050,0,pending_delivery
INV00005942,2025-02-25,ING002,2950,2950,0,pending_delivery
INV00005943,2025-02-25,ING003,1440,1440,0,
INV00005944,2025-02-25,ING004,1040,1040,0,
INV00005945,2025-02-25,ING005,1180,1180,0,
INV00005946,2025-02-25,ING006,2000,2000,0,
INV00005947,2025-02-25,ING007,2840,2840,0,
INV00005948,2025-02-25,ING008,2230,2230,0,
INV00005949,2025-02-25,ING009,2270,2270,0,
INV00005950,2025-02-25,ING010,4840,4885,1,
INV00005951,2025-02-25,ING011,69,69,0,
INV00005952,2025-02-25,ING012,820,831,1,
INV00005953,2025-02-25,ING013,3000,3000,0,
INV00005954,2025-02-25,ING014,18,18,0,
INV00005955,2025-02-25,ING015,3000,3000,0,
INV00005956,2025-02-25,ING016,1700,1700,0,
INV00005957,2025-02-25,ING017,1200,1197,1,
INV00005958,2025-02-25,ING018,200,200,0,
INV00005959,2025-02-26,ING001,7500,7500,0,
INV00005960,2025-02-26,ING002,30000,30000,0,
INV00005961,2025-02-26,ING003,1280,1280,0,
INV00005962,2025-02-26,ING004,940,940,0,
INV00005963,2025-02-26,ING005,850,850,0,
INV00005964,2025-02-26,ING006,2000,2000,0,
INV00005965,2025-02-26,ING007,2450,2450,0,
INV00005966,2025-02-26,ING008,2090,2090,0,
INV00005967,2025-02-26,ING009,1910,1910,0,
INV00005968,2025-02-26,ING010,4235,4280,1,
INV00005969,2025-02-26,ING011,56,56,0,
INV00005970,2025-02-26,ING012,540,551,1,
INV00005971,2025-02-26,ING013,2770,2770,0,
INV00005972,2025-02-26,ING014,8,8,0,pending_delivery
INV00005973,2025-02-26,ING015,2600,2600,0,
INV00005974,2025-02-26,ING016,1450,1450,0,
INV00005975,2025-02-26,ING017,1055,1052,1,
INV00005976,2025-02-26,ING018,200,200,0,
INV00005977,2025-02-27,ING001,7102,7102,0,
INV00005978,2025-02-27,ING002,22810,22810,0,
INV00005979,2025-02-27,ING003,1220,1220,0,
INV00005980,2025-02-27,ING004,900,900,0,
INV00005981,2025-02-27,ING005,630,630,0,
INV00005982,2025-02-27,ING006,2000,2000,0,
INV00005983,2025-02-27,ING007,2250,2250,0,
INV00005984,2025-02-27,ING008,1990,1990,0,
INV00005985,2025-02-27,ING009,1690,1690,0,
INV00005986,2025-02-27,ING010,3920,3965,1,
INV00005987,2025-02-27,ING011,51,51,0,
INV00005988,2025-02-27,ING012,350,361,1,pending_delivery
INV00005989,2025-02-27,ING013,2610,2610,0,
INV00005990,2025-02-27,ING014,75,75,0,
INV00005991,2025-02-27,ING015,2450,2450,0,
INV00005992,2025-02-27,ING016,1350,1350,0,
INV00005993,2025-02-27,ING017,960,957,1,
INV00005994,2025-02-27,ING018,200,200,0,
INV00005995,2025-02-28,ING001,6452,6452,0,
INV00005996,2025-02-28,ING002,10360,10360,0,
INV00005997,2025-02-28,ING003,1080,1080,0,
INV00005998,2025-02-28,ING004,760,760,0,
INV00005999,2025-02-28,ING005,160,160,0,pending_delivery
INV00006000,2025-02-28,ING006,2000,2000,0,
INV00006001,2025-02-28,ING007,1760,1760,0,
INV00006002,2025-02-28,ING008,1770,1770,0,
INV00006003,2025-02-28,ING009,1450,1450,0,
INV00006004,2025-02-28,ING010,3275,3320,1,
INV00006005,2025-02-28,ING011,37,37,0,
INV00006006,2025-02-28,ING012,3000,3000,0,
INV00006007,2025-02-28,ING013,2270,2270,0,
INV00006008,2025-02-28,ING014,66,66,0,
INV00006009,2025-02-28,ING015,2100,2100,0,
INV00006010,2025-02-28,ING016,1000,1000,0,
INV00006011,2025-02-28,ING017,775,772,1,
INV00006012,2025-02-28,ING018,200,200,0,
INV00006013,2025-03-01,ING001,5918,5918,0,
INV00006014,2025-03-01,ING002,840,840,0,pending_delivery
INV00006015,2025-03-01,ING003,900,900,0,
INV00006016,2025-03-01,ING004,660,660,0,
INV00006017,2025-03-01,ING005,3000,3000,0,
INV00006018,2025-03-01,ING006,2000,2000,0,
INV00006019,2025-03-01,ING007,1210,1210,0,
INV00006020,2025-03-01,ING008,1640,1640,0,
INV00006021,2025-03-01,ING009,1260,1260,0,
INV00006022,2025-03-01,ING010,2835,2880,1,
INV00006023,2025-03-01,ING011,23,23,0,
INV00006024,2025-03-01,ING012,2815,2815,0,
INV00006025,2025-03-01,ING013,2120,2120,0,
INV00006026,2025-03-01,ING014,57,57,0,
INV00006027,2025-03-01,ING015,1650,1650,0,
INV00006028,2025-03-01,ING016,750,750,0,
INV00006029,2025-03-01,ING017,705,702,1,
INV00006030,2025-03-01,ING018,200,200,0,
INV00006031,2025-03-02,ING001,5508,5508,0,
INV00006032,2025-03-02,ING002,30000,30000,0,
INV00006033,2025-03-02,ING003,900,900,0,
INV00006034,2025-03-02,ING004,640,640,0,
INV00006035,2025-03-02,ING005,2620,2620,0,
INV00006036,2025-03-02,ING006,2000,2000,0,
INV00006037,2025-03-02,ING007,940,940,0,
INV00006038,2025-03-02,ING008,1430,1430,0,
INV00006039,2025-03-02,ING009,1180,1180,0,
INV00006040,2025-03-02,ING010,2585,2630,1,
INV00006041,2025-03-02,ING011,22,22,0,
INV00006042,2025-03-02,ING012,2490,2490,0,
INV00006043,2025-03-02,ING013,1850,1850,0,
INV00006044,2025-03-02,ING014,53,53,0,
INV00006045,2025-03-02,ING015,1650,1650,0,
INV00006046,2025-03-02,ING016,700,700,0,
INV00006047,2025-03-02,ING017,655,652,1,
INV00006048,2025-03-02,ING018,200,200,0,
INV00006049,2025-03-03,ING001,4596,4596,0,
INV00006050,2025-03-03,ING002,14000,14000,0,
INV00006051,2025-03-03,ING003,840,840,0,
INV00006052,2025-03-03,ING004,560,560,0,
INV00006053,2025-03-03,ING005,2250,2250,0,
INV00006054,2025-03-03,ING006,2000,2000,0,
INV00006055,2025-03-03,ING007,220,220,0,pending_delivery
INV00006056,2025-03-03,ING008,1120,1120,0,
INV00006057,2025-03-03,ING009,910,910,0,
INV00006058,2025-03-03,ING010,1895,1940,1,pending_delivery
INV00006059,2025-03-03,ING011,15,15,0,
INV00006060,2025-03-03,ING012,2170,2170,0,
INV00006061,2025-03-03,ING013,1580,1580,0,
INV00006062,2025-03-03,ING014,44,44,0,
INV00006063,2025-03-03,ING015,1500,1500,0,
INV00006064,2025-03-03,ING016,500,500,0,pending_delivery
INV00006065,2025-03-03,ING017,435,432,1,
INV00006066,2025-03-03,ING018,200,200,0,
INV00006067,2025-03-04,ING001,4148,4148,0,
INV00006068,2025-03-04,ING002,5700,5700,0,
INV00006069,2025-03-04,ING003,780,780,0,
INV00006070,2025-03-04,ING004,440,440,0,pending_delivery
INV00006071,2025-03-04,ING005,1930,1930,0,
INV00006072,2025-03-04,ING006,2000,2000,0,
INV00006073,2025-03-04,ING007,3000,3000,0,
INV00006074,2025-03-04,ING008,1010,1010,0,
INV00006075,2025-03-04,ING009,690,690,0,
INV00006076,2025-03-04,ING010,12000,12000,0,
INV00006077,2025-03-04,ING011,6,6,0,pending_delivery
INV00006078,2025-03-04,ING012,1895,1895,0,
INV00006079,2025-03-04,ING013,1350,1350,0,
INV00006080,2025-03-04,ING014,35,35,0,
INV00006081,2025-03-04,ING015,1350,1350,0,
INV00006082,2025-03-04,ING016,3000,3000,0,
INV00006083,2025-03-04,ING017,360,357,1,pending_delivery
INV00006084,2025-03-04,ING018,200,200,0,
INV00006085,2025-03-05,ING001,3508,3508,0,
INV00006086,2025-03-05,ING002,0,0,0,pending_delivery
INV00006087,2025-03-05,ING003,700,700,0,
INV00006088,2025-03-05,ING004,3000,3000,0,
INV00006089,2025-03-05,ING005,1680,1680,0,
INV00006090,2025-03-05,ING006,2000,2000,0,
INV00006091,2025-03-05,ING007,2420,2420,0,
INV00006092,2025-03-05,ING008,800,800,0,
INV00006093,2025-03-05,ING009,560,560,0,
INV00006094,2025-03-05,ING010,11445,11445,0,
INV00006095,2025-03-05,ING011,75,75,0,
INV00006096,2025-03-05,ING012,1680,1680,0,
INV00006097,2025-03-05,ING013,1170,1170,0,
INV00006098,2025-03-05,ING014,27,27,0,
INV00006099,2025-03-05,ING015,1150,1150,0,
INV00006100,2025-03-05,ING016,2900,2900,0,
INV00006101,2025-03-05,ING017,2250,2250,0,
INV00006102,2025-03-05,ING018,200,200,0,
INV00006103,2025-03-06,ING001,2816,2816,0,
INV00006104,2025-03-06,ING002,30000,30000,0,
INV00006105,2025-03-06,ING003,620,620,0,
INV00006106,2025-03-06,ING004,2920,2920,0,
INV00006107,2025-03-06,ING005,1340,1340,0,
INV00006108,2025-03-06,ING006,2000,2000,0,
INV00006109,2025-03-06,ING007,2080,2080,0,
INV00006110,2025-03-06,ING008,580,580,0,
INV00006111,2025-03-06,ING009,430,430,0,pending_delivery
INV00006112,2025-03-06,ING010,10590,10590,0,
INV00006113,2025-03-06,ING011,67,67,0,
INV00006114,2025-03-06,ING012,1390,1390,0,
INV00006115,2025-03-06,ING013,930,930,0,
INV00006116,2025-03-06,ING014,10,10,0,pending_delivery
INV00006117,2025-03-06,ING015,950,950,0,
INV00006118,2025-03-06,ING016,2700,2700,0,
INV00006119,2025-03-06,ING017,2105,2105,0,
INV00006120,2025-03-06,ING018,200,200,0,
INV00006121,2025-03-07,ING001,2244,2244,0,
INV00006122,2025-03-07,ING002,19770,19770,0,
INV00006123,2025-03-07,ING003,560,560,0,
INV00006124,2025-03-07,ING004,2880,2880,0,
INV00006125,2025-03-07,ING005,1080,1080,0,
INV00006126,2025-03-07,ING006,2000,2000,0,
INV00006127,2025-03-07,ING007,1570,1570,0,
INV00006128,2025-03-07,ING008,400,400,0,pending_delivery
INV00006129,2025-03-07,ING009,3000,3000,0,
INV00006130,2025-03-07,ING010,10235,10235,0,
INV00006131,2025-03-07,ING011,62,62,0,
INV00006132,2025-03-07,ING012,1165,1165,0,
INV00006133,2025-03-07,ING013,740,740,0,
INV00006134,2025-03-07,ING014,75,75,0,
INV00006135,2025-03-07,ING015,800,800,0,
INV00006136,2025-03-07,ING016,2600,2600,0,
INV00006137,2025-03-07,ING017,2030,2030,0,
INV00006138,2025-03-07,ING018,200,200,0,
INV00006139,2025-03-08,ING001,1682,1682,0,
INV00006140,2025-03-08,ING002,10120,10120,0,
INV00006141,2025-03-08,ING003,480,480,0,pending_delivery
INV00006142,2025-03-08,ING004,2760,2760,0,
INV00006143,2025-03-08,ING005,820,820,0,
INV00006144,2025-03-08,ING006,2000,2000,0,
INV00006145,2025-03-08,ING007,1060,1060,0,
INV00006146,2025-03-08,ING008,3000,3000,0,
INV00006147,2025-03-08,ING009,2820,2820,0,
INV00006148,2025-03-08,ING010,9725,9725,0,
INV00006149,2025-03-08,ING011,52,52,0,
INV00006150,2025-03-08,ING012,945,945,0,
INV00006151,2025-03-08,ING013,560,560,0,
INV00006152,2025-03-08,ING014,64,64,0,
INV00006153,2025-03-08,ING015,600,600,0,
INV00006154,2025-03-08,ING016,2300,2300,0,
INV00006155,2025-03-08,ING017,1960,1960,0,
INV00006156,2025-03-08,ING018,200,200,0,
INV00006157,2025-03-09,ING001,1374,1374,0,
INV00006158,2025-03-09,ING002,3630,3630,0,pending_delivery
INV00006159,2025-03-09,ING003,3000,3000,0,
INV00006160,2025-03-09,ING004,2640,2640,0,
INV00006161,2025-03-09,ING005,470,470,0,pending_delivery
INV00006162,2025-03-09,ING006,2000,2000,0,
INV00006163,2025-03-09,ING007,870,870,0,
INV00006164,2025-03-09,ING008,2950,2950,0,
INV00006165,2025-03-09,ING009,2690,2690,0,
INV00006166,2025-03-09,ING010,9490,9490,0,
INV00006167,2025-03-09,ING011,42,42,0,
INV00006168,2025-03-09,ING012,645,645,0,
INV00006169,2025-03-09,ING013,310,310,0,pending_delivery
INV00006170,2025-03-09,ING014,60,60,0,
INV00006171,2025-03-09,ING015,400,400,0,pending_delivery
INV00006172,2025-03-09,ING016,2000,2000,0,
INV00006173,2025-03-09,ING017,1905,1905,0,
INV00006174,2025-03-09,ING018,200,200,0,
INV00006175,2025-03-10,ING001,934,934,0,pending_delivery
INV00006176,2025-03-10,ING002,30000,30000,0,
INV00006177,2025-03-10,ING003,2980,2980,0,
INV00006178,2025-03-10,ING004,2580,2580,0,
INV00006179,2025-03-10,ING005,3000,3000,0,
INV00006180,2025-03-10,ING006,2000,2000,0,
INV00006181,2025-03-10,ING007,600,600,0,
INV00006182,2025-03-10,ING008,2760,2760,0,
INV00006183,2025-03-10,ING009,2540,2540,0,
INV00006184,2025-03-10,ING010,9085,9085,0,
INV00006185,2025-03-10,ING011,38,38,0,
INV00006186,2025-03-10,ING012,390,390,0,pending_delivery
INV00006187,2025-03-10,ING013,3000,3000,0,
INV00006188,2025-03-10,ING014,54,54,0,
INV00006189,2025-03-10,ING015,3000,3000,0,
INV00006190,2025-03-10,ING016,1850,1850,0,
INV00006191,2025-03-10,ING017,1790,1790,0,
INV00006192,2025-03-10,ING018,200,200,0,
INV00006193,2025-03-11,ING001,7500,7500,0,
INV00006194,2025-03-11,ING002,18120,18120,0,
INV00006195,2025-03-11,ING003,2880,2880,0,
INV00006196,2025-03-11,ING004,2460,2460,0,
INV00006197,2025-03-11,ING005,2820,2820,0,
INV00006198,2025-03-11,ING006,2000,2000,0,
INV00006199,2025-03-11,ING007,0,0,0,pending_delivery
INV00006200,2025-03-11,ING008,2520,2520,0,
INV00006201,2025-03-11,ING009,2320,2320,0,
INV00006202,2025-03-11,ING010,8830,8830,0,
INV00006203,2025-03-11,ING011,27,27,0,
INV00006204,2025-03-11,ING012,3000,3000,0,
INV00006205,2025-03-11,ING013,2870,2870,0,
INV00006206,2025-03-11,ING014,51,51,0,
INV00006207,2025-03-11,ING015,2750,2750,0,
INV00006208,2025-03-11,ING016,1550,1550,0,
INV00006209,2025-03-11,ING017,1715,1715,0,
INV00006210,2025-03-11,ING018,200,200,0,
INV00006211,2025-03-12,ING001,6712,6712,0,
INV00006212,2025-03-12,ING002,3620,3620,0,pending_delivery
INV00006213,2025-03-12,ING003,2820,2820,0,
INV00006214,2025-03-12,ING004,2340,2340,0,
INV00006215,2025-03-12,ING005,2390,2390,0,
INV00006216,2025-03-12,ING006,2000,2000,0,
INV00006217,2025-03-12,ING007,3000,3000,0,
INV00006218,2025-03-12,ING008,2300,2300,0,
INV00006219,2025-03-12,ING009,1970,1970,0,
INV00006220,2025-03-12,ING010,8300,8300,0,
INV00006221,2025-03-12,ING011,18,18,0,
INV00006222,2025-03-12,ING012,2630,2630,0,
INV00006223,2025-03-12,ING013,2560,2560,0,
INV00006224,2025-03-12,ING014,40,40,0,
INV00006225,2025-03-12,ING015,2600,2600,0,
INV00006226,2025-03-12,ING016,1250,1250,0,
INV00006227,2025-03-12,ING017,1635,1635,0,
INV00006228,2025-03-12,ING018,200,200,0,
INV00006229,2025-03-13,ING001,5944,5944,0,
INV00006230,2025-03-13,ING002,30000,30000,0,
INV00006231,2025-03-13,ING003,2680,2680,0,
INV00006232,2025-03-13,ING004,2240,2240,0,
INV00006233,2025-03-13,ING005,1720,1720,0,
INV00006234,2025-03-13,ING006,2000,2000,0,
INV00006235,2025-03-13,ING007,2450,2450,0,
INV00006236,2025-03-13,ING008,1900,1900,0,
INV00006237,2025-03-13,ING009,1570,1570,0,
INV00006238,2025-03-13,ING010,7640,7640,0,
INV00006239,2025-03-13,ING011,6,6,0,pending_delivery
INV00006240,2025-03-13,ING012,2055,2055,0,
INV00006241,2025-03-13,ING013,2080,2080,0,
INV00006242,2025-03-13,ING014,28,28,0,
INV00006243,2025-03-13,ING015,2250,2250,0,
INV00006244,2025-03-13,ING016,1000,1000,0,
INV00006245,2025-03-13,ING017,1495,1495,0,
INV00006246,2025-03-13,ING018,200,200,0,
INV00006247,2025-03-14,ING001,5212,5212,0,
INV00006248,2025-03-14,ING002,15810,15810,0,
INV00006249,2025-03-14,ING003,2560,2560,0,
INV00006250,2025-03-14,ING004,2140,2140,0,
INV00006251,2025-03-14,ING005,1100,1100,0,
INV00006252,2025-03-14,ING006,2000,2000,0,
INV00006253,2025-03-14,ING007,1850,1850,0,
INV00006254,2025-03-14,ING008,1780,1780,0,
INV00006255,2025-03-14,ING009,1250,1250,0,
INV00006256,2025-03-14,ING010,6815,6815,0,
INV00006257,2025-03-14,ING011,75,75,0,
INV00006258,2025-03-14,ING012,1525,1525,0,
INV00006259,2025-03-14,ING013,1640,1640,0,
INV00006260,2025-03-14,ING014,14,14,0,
INV00006261,2025-03-14,ING015,1950,1950,0,
INV00006262,2025-03-14,ING016,750,750,0,
INV00006263,2025-03-14,ING017,1320,1320,0,
INV00006264,2025-03-14,ING018,200,200,0,
INV00006265,2025-03-15,ING001,4628,4628,0,
INV00006266,2025-03-15,ING002,5590,5590,0,
INV00006267,2025-03-15,ING003,2500,2500,0,
INV00006268,2025-03-15,ING004,2080,2080,0,
INV00006269,2025-03-15,ING005,820,820,0,
INV00006270,2025-03-15,ING006,2000,2000,0,
INV00006271,2025-03-15,ING007,1410,1410,0,
INV00006272,2025-03-15,ING008,1730,1730,0,
INV00006273,2025-03-15,ING009,1060,1060,0,
INV00006274,2025-03-15,ING010,6310,6310,0,
INV00006275,2025-03-15,ING011,69,69,0,
INV00006276,2025-03-15,ING012,1285,1285,0,
INV00006277,2025-03-15,ING013,1440,1440,0,
INV00006278,2025-03-15,ING014,7,7,0,pending_delivery
INV00006279,2025-03-15,ING015,1800,1800,0,
INV00006280,2025-03-15,ING016,600,600,0,
INV00006281,2025-03-15,ING017,1185,1185,0,
INV00006282,2025-03-15,ING018,200,200,0,
INV00006283,2025-03-16,ING001,3994,3994,0,
INV00006284,2025-03-16,ING002,0,0,0,pending_delivery
INV00006285,2025-03-16,ING003,2420,2420,0,
INV00006286,2025-03-16,ING004,2060,2060,0,
INV00006287,2025-03-16,ING005,610,610,0,
INV00006288,2025-03-16,ING006,2000,2000,0,
INV00006289,2025-03-16,ING007,920,920,0,
INV00006290,2025-03-16,ING008,1620,1620,0,
INV00006291,2025-03-16,ING009,830,830,0,
INV00006292,2025-03-16,ING010,5905,5905,0,
INV00006293,2025-03-16,ING011,64,64,0,
INV00006294,2025-03-16,ING012,1105,1105,0,
INV00006295,2025-03-16,ING013,1290,1290,0,
INV00006296,2025-03-16,ING014,75,75,0,
INV00006297,2025-03-16,ING015,1600,1600,0,
INV00006298,2025-03-16,ING016,550,550,0,
INV00006299,2025-03-16,ING017,1100,1100,0,
INV00006300,2025-03-16,ING018,200,200,0,
INV00006301,2025-03-17,ING001,3540,3540,0,
INV00006302,2025-03-17,ING002,30000,30000,0,
INV00006303,2025-03-17,ING003,2340,2340,0,
INV00006304,2025-03-17,ING004,2000,2000,0,
INV00006305,2025-03-17,ING005,320,320,0,pending_delivery
INV00006306,2025-03-17,ING006,2000,2000,0,
INV00006307,2025-03-17,ING007,620,620,0,
INV00006308,2025-03-17,ING008,1280,1268,1,
INV00006309,2025-03-17,ING009,710,710,0,
INV00006310,2025-03-17,ING010,5480,5480,0,
INV00006311,2025-03-17,ING011,57,57,0,
INV00006312,2025-03-17,ING012,855,855,0,
INV00006313,2025-03-17,ING013,1080,1080,0,
INV00006314,2025-03-17,ING014,68,68,0,
INV00006315,2025-03-17,ING015,1400,1400,0,
INV00006316,2025-03-17,ING016,400,400,0,pending_delivery
INV00006317,2025-03-17,ING017,995,995,0,
INV00006318,2025-03-17,ING018,200,200,0,
INV00006319,2025-03-18,ING001,2908,2908,0,
INV00006320,2025-03-18,ING002,18280,18280,0,
INV00006321,2025-03-18,ING003,2320,2320,0,
INV00006322,2025-03-18,ING004,1940,1940,0,
INV00006323,2025-03-18,ING005,3000,3000,0,
INV00006324,2025-03-18,ING006,2000,2000,0,
INV00006325,2025-03-18,ING007,180,180,0,pending_delivery
INV00006326,2025-03-18,ING008,1140,1128,1,
INV00006327,2025-03-18,ING009,530,530,0,
INV00006328,2025-03-18,ING010,5115,5115,0,
INV00006329,2025-03-18,ING011,53,53,0,
INV00006330,2025-03-18,ING012,590,590,0,
INV00006331,2025-03-18,ING013,860,860,0,
INV00006332,2025-03-18,ING014,60,60,0,
INV00006333,2025-03-18,ING015,1350,1350,0,
INV00006334,2025-03-18,ING016,3000,3000,0,
INV00006335,2025-03-18,ING017,940,940,0,
INV00006336,2025-03-18,ING018,200,200,0,
INV00006337,2025-03-19,ING001,2122,2122,0,
INV00006338,2025-03-19,ING002,5690,5690,0,
INV00006339,2025-03-19,ING003,2200,2200,0,
INV00006340,2025-03-19,ING004,1860,1860,0,
INV00006341,2025-03-19,ING005,2820,2820,0,
INV00006342,2025-03-19,ING006,2000,2000,0,
INV00006343,2025-03-19,ING007,3000,3000,0,
INV00006344,2025-03-19,ING008,820,808,1,
INV00006345,2025-03-19,ING009,440,440,0,pending_delivery
INV00006346,2025-03-19,ING010,4375,4375,0,
INV00006347,2025-03-19,ING011,43,43,0,
INV00006348,2025-03-19,ING012,435,435,0,pending_delivery
INV00006349,2025-03-19,ING013,730,730,0,
INV00006350,2025-03-19,ING014,48,48,0,
INV00006351,2025-03-19,ING015,1050,1050,0,
INV00006352,2025-03-19,ING016,2800,2800,0,
INV00006353,2025-03-19,ING017,760,760,0,
INV00006354,2025-03-19,ING018,200,200,0,
INV00006355,2025-03-20,ING001,1400,1400,0,
INV00006356,2025-03-20,ING002,0,0,0,pending_delivery
INV00006357,2025-03-20,ING003,2160,2160,0,
INV00006358,2025-03-20,ING004,1780,1780,0,
INV00006359,2025-03-20,ING005,2420,2420,0,
INV00006360,2025-03-20,ING006,2000,2000,0,
INV00006361,2025-03-20,ING007,2430,2430,0,
INV00006362,2025-03-20,ING008,540,528,1,
INV00006363,2025-03-20,ING009,3000,3000,0,
INV00006364,2025-03-20,ING010,4000,4000,0,
INV00006365,2025-03-20,ING011,37,37,0,
INV00006366,2025-03-20,ING012,3000,3000,0,
INV00006367,2025-03-20,ING013,450,450,0,pending_delivery
INV00006368,2025-03-20,ING014,43,43,0,
INV00006369,2025-03-20,ING015,950,950,0,
INV00006370,2025-03-20,ING016,2600,2600,0,
INV00006371,2025-03-20,ING017,645,645,0,
INV00006372,2025-03-20,ING018,200,200,0,
INV00006373,2025-03-21,ING001,990,990,0,pending_delivery
INV00006374,2025-03-21,ING002,30000,30000,0,
INV00006375,2025-03-21,ING003,2140,2140,0,
INV00006376,2025-03-21,ING004,1780,1780,0,
INV00006377,2025-03-21,ING005,2190,2190,0,
INV00006378,2025-03-21,ING006,2000,2000,0,
INV00006379,2025-03-21,ING007,2240,2240,0,
INV00006380,2025-03-21,ING008,410,398,1,pending_delivery
INV00006381,2025-03-21,ING009,2790,2790,0,
INV00006382,2025-03-21,ING010,3655,3655,0,
INV00006383,2025-03-21,ING011,36,36,0,
INV00006384,2025-03-21,ING012,2805,2805,0,
INV00006385,2025-03-21,ING013,3000,3000,0,
INV00006386,2025-03-21,ING014,39,39,0,
INV00006387,2025-03-21,ING015,900,900,0,
INV00006388,2025-03-21,ING016,2600,2600,0,
INV00006389,2025-03-21,ING017,530,530,0,
INV00006390,2025-03-21,ING018,200,200,0,
INV00006391,2025-03-22,ING001,7500,7500,0,
INV00006392,2025-03-22,ING002,25230,25230,0,
