row_id,order_id,date,time,item_id,quantity,cust_name,in_or_out,staff_id
21662,ORD14066,10/03/2025,08:06:27,IT016,1,Rowan,out,ST002
21663,ORD14066,10/03/2025,08:06:27,IT028,1,Rowan,out,ST002
21664,ORD14089,10/03/2025,08:10:40,IT027,1,Blake,out,ST003
21665,ORD14081,10/03/2025,08:22:14,IT002,2,Cameron,out,ST003
21666,ORD14081,10/03/2025,08:22:14,IT027,2,Cameron,out,ST003
21667,ORD14055,10/03/2025,08:23:24,IT002,1,Harper,out,ST002
21668,ORD14084,10/03/2025,08:23:40,IT007,2,Hayden,out,ST002
21669,ORD14084,10/03/2025,08:23:40,IT025,1,Hayden,out,ST002
21670,ORD14086,10/03/2025,08:28:35,IT002,1,Casey,out,ST002
21671,ORD14086,10/03/2025,08:28:35,IT008,1,Casey,out,ST002
21672,ORD14086,10/03/2025,08:28:35,IT023,1,Casey,out,ST002
21673,ORD14069,10/03/2025,08:37:49,IT011,1,Taylor,in,ST002
21674,ORD14061,10/03/2025,08:40:45,IT028,1,Alex,in,ST002
21675,ORD14058,10/03/2025,08:41:26,IT026,1,Quinn,in,ST002
21676,ORD14051,10/03/2025,08:49:44,IT003,1,Charlie,out,ST003
21677,ORD14051,10/03/2025,08:49:44,IT021,1,Charlie,out,ST003
21678,ORD14049,10/03/2025,08:52:05,IT017,1,Cameron,in,ST003
21679,ORD14049,10/03/2025,08:52:05,IT025,1,Cameron,in,ST003
21680,ORD14078,10/03/2025,08:52:13,IT012,2,Dakota,in,ST002
21681,ORD14052,10/03/2025,08:53:47,IT027,1,Morgan,out,ST002
21682,ORD14082,10/03/2025,10:13:29,IT020,2,Harper,in,ST002
21683,ORD14064,10/03/2025,10:24:10,IT003,2,Morgan,in,ST002
21684,ORD14076,10/03/2025,11:10:43,IT008,3,Riley,in,ST003
21685,ORD14062,10/03/2025,11:45:08,IT021,1,Riley,out,ST003
21686,ORD14050,10/03/2025,11:50:22,IT005,2,Dakota,out,ST003
21687,ORD14046,10/03/2025,11:57:41,IT010,2,Parker,out,ST002
21688,ORD14072,10/03/2025,12:00:03,IT001,1,Charlie,out,ST002
21689,ORD14072,10/03/2025,12:00:03,IT005,1,Charlie,out,ST002
21690,ORD14072,10/03/2025,12:00:03,IT008,1,Charlie,out,ST002
21691,ORD14065,10/03/2025,12:18:55,IT018,1,Reese,out,ST003
21692,ORD14065,10/03/2025,12:18:55,IT022,1,Reese,out,ST003
21693,ORD14085,10/03/2025,12:20:32,IT009,1,Blake,in,ST004
21694,ORD14085,10/03/2025,12:20:32,IT016,1,Blake,in,ST004
21695,ORD14080,10/03/2025,12:38:14,IT003,1,Alex,out,ST001
21696,ORD14080,10/03/2025,12:38:14,IT021,1,Alex,out,ST001
21697,ORD14056,10/03/2025,12:38:39,IT016,1,Elliot,out,ST002
21698,ORD14083,10/03/2025,12:41:14,IT008,2,Hayden,in,ST003
21699,ORD14083,10/03/2025,12:41:14,IT024,1,Hayden,in,ST003
21700,ORD14077,10/03/2025,12:45:55,IT007,3,Alex,out,ST002
21701,ORD14077,10/03/2025,12:45:55,IT020,1,Alex,out,ST002
21702,ORD14048,10/03/2025,12:56:28,IT013,2,Cameron,out,ST001
21703,ORD14087,10/03/2025,13:11:59,IT017,1,Charlie,out,ST001
21704,ORD14087,10/03/2025,13:11:59,IT021,3,Charlie,out,ST001
21705,ORD14087,10/03/2025,13:11:59,IT028,1,Charlie,out,ST001
21706,ORD14053,10/03/2025,13:33:35,IT008,1,Sage,out,ST004
21707,ORD14079,10/03/2025,14:27:43,IT022,2,Jamie,in,ST001
21708,ORD14079,10/03/2025,14:27:43,IT027,1,Jamie,in,ST001
21709,ORD14059,10/03/2025,15:32:08,IT026,2,Skye,out,ST001
21710,ORD14054,10/03/2025,16:38:21,IT018,4,Reese,in,ST001
21711,ORD14107,11/03/2025,07:02:00,IT001,1,Dakota,in,ST004
21712,ORD14137,11/03/2025,07:09:42,IT011,1,Jamie,out,ST002
21713,ORD14122,11/03/2025,07:13:38,IT013,2,Reese,in,ST002
21714,ORD14105,11/03/2025,07:16:10,IT004,2,Harper,in,ST002
21715,ORD14105,11/03/2025,07:16:10,IT008,2,Harper,in,ST002
21716,ORD14103,11/03/2025,07:28:59,IT004,1,Hayden,out,ST002
21717,ORD14123,11/03/2025,07:29:17,IT001,2,Harper,out,ST002
21718,ORD14123,11/03/2025,07:29:17,IT009,1,Harper,out,ST002
21719,ORD14128,11/03/2025,07:32:44,IT010,3,Harper,out,ST004
21720,ORD14104,11/03/2025,07:39:14,IT002,1,Kai,in,ST004
21721,ORD14111,11/03/2025,07:41:46,IT017,1,Rowan,in,ST002
21722,ORD14111,11/03/2025,07:41:46,IT028,2,Rowan,in,ST002
21723,ORD14115,11/03/2025,07:45:59,IT003,1,Cameron,out,ST004
21724,ORD14115,11/03/2025,07:45:59,IT004,3,Cameron,out,ST004
21725,ORD14115,11/03/2025,07:45:59,IT008,1,Cameron,out,ST004
21726,ORD14129,11/03/2025,07:58:34,IT008,1,Sage,out,ST002
21727,ORD14113,11/03/2025,08:05:27,IT020,2,Kai,in,ST004
21728,ORD14139,11/03/2025,08:09:48,IT017,1,Jamie,out,ST002
21729,ORD14094,11/03/2025,08:15:53,IT001,1,Jamie,out,ST002
21730,ORD14099,11/03/2025,08:17:04,IT003,1,Sage,in,ST002
21731,ORD14120,11/03/2025,08:29:41,IT021,1,Sage,out,ST004
21732,ORD14120,11/03/2025,08:29:41,IT027,1,Sage,out,ST004
21733,ORD14110,11/03/2025,08:37:40,IT026,1,Drew,in,ST002
21734,ORD14143,11/03/2025,08:38:37,IT015,1,Kai,out,ST002
21735,ORD14126,11/03/2025,08:42:08,IT001,1,Kai,in,ST002
21736,ORD14097,11/03/2025,08:44:10,IT015,3,Avery,in,ST002
21737,ORD14108,11/03/2025,08:46:00,IT002,1,Casey,out,ST002
21738,ORD14108,11/03/2025,08:46:00,IT005,2,Casey,out,ST002
21739,ORD14135,11/03/2025,08:51:14,IT003,1,Harper,out,ST004
21740,ORD14135,11/03/2025,08:51:14,IT012,1,Harper,out,ST004
21741,ORD14119,11/03/2025,10:21:42,IT023,3,Avery,in,ST002
21742,ORD14101,11/03/2025,11:56:17,IT023,1,Hayden,in,ST002
21743,ORD14095,11/03/2025,11:59:00,IT021,1,Jamie,in,ST002
21744,ORD14112,11/03/2025,12:00:41,IT003,1,Skye,out,ST004
21745,ORD14112,11/03/2025,12:00:41,IT005,1,Skye,out,ST004
21746,ORD14112,11/03/2025,12:00:41,IT021,2,Skye,out,ST004
21747,ORD14141,11/03/2025,12:03:17,IT001,2,Riley,out,ST005
21748,ORD14141,11/03/2025,12:03:17,IT014,1,Riley,out,ST005
21749,ORD14142,11/03/2025,12:06:08,IT023,1,Reese,in,ST004
21750,ORD14093,11/03/2025,12:18:26,IT009,1,Reese,in,ST002
21751,ORD14093,11/03/2025,12:18:26,IT021,4,Reese,in,ST002
21752,ORD14131,11/03/2025,12:36:32,IT003,1,Parker,out,ST005
21753,ORD14131,11/03/2025,12:36:32,IT005,1,Parker,out,ST005
21754,ORD14131,11/03/2025,12:36:32,IT007,1,Parker,out,ST005
21755,ORD14121,11/03/2025,12:46:33,IT007,2,Harper,out,ST001
21756,ORD14121,11/03/2025,12:46:33,IT016,1,Harper,out,ST001
21757,ORD14121,11/03/2025,12:46:33,IT019,1,Harper,out,ST001
21758,ORD14127,11/03/2025,12:46:38,IT007,1,Reese,out,ST005
21759,ORD14127,11/03/2025,12:46:38,IT009,1,Reese,out,ST005
21760,ORD14127,11/03/2025,12:46:38,IT016,1,Reese,out,ST005
21761,ORD14138,11/03/2025,12:55:50,IT003,1,Alex,out,ST005
21762,ORD14138,11/03/2025,12:55:50,IT019,3,Alex,out,ST005
21763,ORD14100,11/03/2025,12:58:50,IT016,1,Drew,in,ST001
21764,ORD14100,11/03/2025,12:58:50,IT017,1,Drew,in,ST001
21765,ORD14100,11/03/2025,12:58:50,IT018,1,Drew,in,ST001
21766,ORD14125,11/03/2025,13:01:47,IT013,1,Quinn,out,ST005
21767,ORD14116,11/03/2025,13:03:12,IT002,1,Quinn,out,ST005
21768,ORD14109,11/03/2025,13:08:52,IT006,1,Harper,out,ST005
21769,ORD14134,11/03/2025,13:13:24,IT006,1,Parker,out,ST005
21770,ORD14134,11/03/2025,13:13:24,IT010,3,Parker,out,ST005
21771,ORD14132,11/03/2025,13:16:52,IT021,1,Logan,out,ST005
21772,ORD14117,11/03/2025,13:24:58,IT010,1,Kai,in,ST001
21773,ORD14102,11/03/2025,13:25:02,IT016,1,Harper,out,ST005
21774,ORD14102,11/03/2025,13:25:02,IT027,1,Harper,out,ST005
21775,ORD14092,11/03/2025,13:30:34,IT011,1,Kai,out,ST001
21776,ORD14092,11/03/2025,13:30:34,IT027,1,Kai,out,ST001
21777,ORD14096,11/03/2025,13:34:03,IT013,1,Quinn,out,ST005
21778,ORD14096,11/03/2025,13:34:03,IT020,1,Quinn,out,ST005
21779,ORD14136,11/03/2025,13:45:37,IT011,1,Taylor,out,ST001
21780,ORD14136,11/03/2025,13:45:37,IT018,1,Taylor,out,ST001
21781,ORD14114,11/03/2025,13:47:57,IT001,3,Sage,out,ST005
21782,ORD14124,11/03/2025,13:50:18,IT007,1,Taylor,out,ST001
21783,ORD14124,11/03/2025,13:50:18,IT009,1,Taylor,out,ST001
21784,ORD14133,11/03/2025,13:51:58,IT008,1,Taylor,in,ST001
21785,ORD14106,11/03/2025,13:53:55,IT018,1,Casey,out,ST001
21786,ORD14106,11/03/2025,13:53:55,IT024,1,Casey,out,ST001
21787,ORD14140,11/03/2025,13:54:38,IT026,2,Elliot,out,ST005
21788,ORD14118,11/03/2025,14:40:58,IT007,3,Jamie,out,ST005
21789,ORD14098,11/03/2025,14:52:56,IT005,1,Hayden,out,ST005
21790,ORD14098,11/03/2025,14:52:56,IT010,1,Hayden,out,ST005
21791,ORD14130,11/03/2025,15:18:53,IT002,1,Jordan,in,ST001
21792,ORD14184,12/03/2025,07:16:32,IT003,1,Skye,in,ST005
21793,ORD14184,12/03/2025,07:16:32,IT008,1,Skye,in,ST005
21794,ORD14160,12/03/2025,07:19:47,IT013,1,Sage,out,ST005
21795,ORD14160,12/03/2025,07:19:47,IT022,2,Sage,out,ST005
21796,ORD14160,12/03/2025,07:19:47,IT028,3,Sage,out,ST005
21797,ORD14159,12/03/2025,07:33:29,IT026,1,Hayden,in,ST002
21798,ORD14180,12/03/2025,07:47:05,IT024,4,Logan,out,ST005
21799,ORD14180,12/03/2025,07:47:05,IT027,2,Logan,out,ST005
21800,ORD14178,12/03/2025,07:48:54,IT010,1,Jamie,out,ST002
21801,ORD14173,12/03/2025,07:49:51,IT020,2,Avery,in,ST002
21802,ORD14146,12/03/2025,07:55:30,IT012,1,Avery,out,ST005
21803,ORD14155,12/03/2025,07:57:53,IT008,2,Rowan,in,ST002
21804,ORD14187,12/03/2025,08:08:39,IT003,1,Riley,in,ST002
21805,ORD14187,12/03/2025,08:08:39,IT026,1,Riley,in,ST002
21806,ORD14169,12/03/2025,08:21:11,IT018,2,Harper,in,ST005
21807,ORD14148,12/03/2025,08:31:07,IT007,2,Hayden,in,ST005
21808,ORD14148,12/03/2025,08:31:07,IT008,4,Hayden,in,ST005
21809,ORD14148,12/03/2025,08:31:07,IT011,1,Hayden,in,ST005
21810,ORD14165,12/03/2025,08:34:54,IT016,2,Dakota,in,ST002
21811,ORD14152,12/03/2025,08:35:13,IT004,1,Quinn,out,ST002
21812,ORD14149,12/03/2025,08:44:17,IT004,1,Kai,out,ST002
21813,ORD14181,12/03/2025,08:50:03,IT027,1,Jordan,in,ST002
21814,ORD14170,12/03/2025,08:55:03,IT022,1,Sage,in,ST005
21815,ORD14170,12/03/2025,08:55:03,IT026,2,Sage,in,ST005
21816,ORD14164,12/03/2025,08:56:23,IT021,1,Quinn,in,ST002
21817,ORD14177,12/03/2025,09:04:26,IT013,3,Parker,out,ST002
21818,ORD14147,12/03/2025,09:09:30,IT022,1,Harper,out,ST005
21819,ORD14150,12/03/2025,10:22:37,IT003,3,Avery,out,ST002
21820,ORD14175,12/03/2025,10:32:00,IT001,1,Parker,out,ST002
21821,ORD14186,12/03/2025,11:15:19,IT010,1,Harper,in,ST005
21822,ORD14186,12/03/2025,11:15:19,IT013,2,Harper,in,ST005
21823,ORD14158,12/03/2025,11:48:22,IT013,1,Riley,out,ST002
21824,ORD14158,12/03/2025,11:48:22,IT026,1,Riley,out,ST002
21825,ORD14183,12/03/2025,11:50:32,IT006,1,Cameron,out,ST002
21826,ORD14183,12/03/2025,11:50:32,IT007,2,Cameron,out,ST002
21827,ORD14144,12/03/2025,12:12:54,IT015,4,Elliot,in,ST005
21828,ORD14171,12/03/2025,12:18:04,IT023,1,Alex,out,ST006
21829,ORD14157,12/03/2025,12:19:55,IT022,1,Jamie,out,ST006
21830,ORD14162,12/03/2025,12:31:10,IT020,2,Charlie,out,ST002
21831,ORD14162,12/03/2025,12:31:10,IT023,1,Charlie,out,ST002
21832,ORD14154,12/03/2025,12:38:01,IT001,3,Skye,in,ST005
21833,ORD14182,12/03/2025,12:56:25,IT011,1,Harper,in,ST002
21834,ORD14163,12/03/2025,12:58:08,IT018,1,Rowan,out,ST001
21835,ORD14176,12/03/2025,13:13:17,IT027,1,Alex,out,ST006
21836,ORD14145,12/03/2025,13:18:34,IT023,1,Riley,out,ST006
21837,ORD14156,12/03/2025,13:20:43,IT004,1,Sage,in,ST001
21838,ORD14172,12/03/2025,13:30:09,IT021,1,Sage,out,ST006
21839,ORD14153,12/03/2025,13:38:10,IT020,2,Harper,out,ST006
21840,ORD14168,12/03/2025,13:44:28,IT002,1,Jordan,in,ST001
21841,ORD14179,12/03/2025,13:47:12,IT007,1,Casey,out,ST006
21842,ORD14166,12/03/2025,13:58:27,IT018,1,Blake,out,ST001
21843,ORD14166,12/03/2025,13:58:27,IT024,1,Blake,out,ST001
21844,ORD14151,12/03/2025,14:37:13,IT001,1,Hayden,out,ST006
21845,ORD14151,12/03/2025,14:37:13,IT026,3,Hayden,out,ST006
21846,ORD14185,12/03/2025,14:58:20,IT010,1,Riley,out,ST006
21847,ORD14185,12/03/2025,14:58:20,IT023,1,Riley,out,ST006
21848,ORD14161,12/03/2025,15:38:36,IT009,1,Drew,out,ST001
21849,ORD14174,12/03/2025,16:23:28,IT005,2,Rowan,in,ST001
21850,ORD14174,12/03/2025,16:23:28,IT011,1,Rowan,in,ST001
21851,ORD14167,12/03/2025,16:59:27,IT005,1,Jamie,out,ST006
21852,ORD14215,13/03/2025,07:03:45,IT027,1,Dakota,out,ST002
21853,ORD14230,13/03/2025,07:04:00,IT005,1,Sage,out,ST002
21854,ORD14234,13/03/2025,07:05:25,IT003,2,Blake,out,ST002
21855,ORD14234,13/03/2025,07:05:25,IT028,2,Blake,out,ST002
21856,ORD14200,13/03/2025,07:09:13,IT005,2,Elliot,in,ST002
21857,ORD14200,13/03/2025,07:09:13,IT012,1,Elliot,in,ST002
21858,ORD14193,13/03/2025,07:12:30,IT017,1,Charlie,out,ST006
21859,ORD14193,13/03/2025,07:12:30,IT025,1,Charlie,out,ST006
21860,ORD14219,13/03/2025,07:24:50,IT003,2,Harper,out,ST006
21861,ORD14197,13/03/2025,07:28:39,IT004,1,Morgan,out,ST002
21862,ORD14232,13/03/2025,07:29:43,IT028,3,Skye,in,ST002
21863,ORD14224,13/03/2025,07:29:55,IT010,2,Kai,out,ST002
21864,ORD14202,13/03/2025,07:32:27,IT001,1,Kai,in,ST002
21865,ORD14202,13/03/2025,07:32:27,IT007,1,Kai,in,ST002
21866,ORD14221,13/03/2025,07:33:38,IT008,1,Drew,in,ST006
21867,ORD14195,13/03/2025,07:37:34,IT009,1,Avery,in,ST002
21868,ORD14195,13/03/2025,07:37:34,IT023,1,Avery,in,ST002
21869,ORD14220,13/03/2025,07:40:24,IT005,3,Taylor,out,ST006
21870,ORD14220,13/03/2025,07:40:24,IT021,1,Taylor,out,ST006
21871,ORD14196,13/03/2025,07:48:06,IT008,1,Elliot,in,ST006
21872,ORD14203,13/03/2025,07:56:05,IT008,2,Kai,in,ST006
21873,ORD14203,13/03/2025,07:56:05,IT015,1,Kai,in,ST006
21874,ORD14209,13/03/2025,08:25:56,IT028,2,Elliot,in,ST006
21875,ORD14231,13/03/2025,08:27:24,IT002,3,Cameron,out,ST006
21876,ORD14231,13/03/2025,08:27:24,IT005,1,Cameron,out,ST006
21877,ORD14212,13/03/2025,08:32:46,IT025,1,Jamie,in,ST002
21878,ORD14212,13/03/2025,08:32:46,IT027,4,Jamie,in,ST002
21879,ORD14201,13/03/2025,08:37:13,IT008,2,Kai,in,ST002
21880,ORD14201,13/03/2025,08:37:13,IT022,3,Kai,in,ST002
21881,ORD14191,13/03/2025,08:41:17,IT025,1,Kai,out,ST006
21882,ORD14205,13/03/2025,08:42:51,IT028,2,Harper,out,ST006
21883,ORD14227,13/03/2025,08:43:15,IT005,2,Jamie,out,ST006
21884,ORD14227,13/03/2025,08:43:15,IT007,3,Jamie,out,ST006
21885,ORD14199,13/03/2025,08:45:59,IT009,1,Quinn,out,ST002
21886,ORD14199,13/03/2025,08:45:59,IT028,1,Quinn,out,ST002
21887,ORD14208,13/03/2025,08:54:04,IT021,2,Skye,out,ST006
21888,ORD14208,13/03/2025,08:54:04,IT024,1,Skye,out,ST006
21889,ORD14194,13/03/2025,08:58:35,IT007,1,Alex,in,ST002
21890,ORD14194,13/03/2025,08:58:35,IT011,1,Alex,in,ST002
21891,ORD14189,13/03/2025,09:26:41,IT006,1,Jordan,in,ST002
21892,ORD14189,13/03/2025,09:26:41,IT018,1,Jordan,in,ST002
21893,ORD14190,13/03/2025,10:23:01,IT027,1,Dakota,out,ST006
21894,ORD14214,13/03/2025,10:24:36,IT010,1,Drew,in,ST006
21895,ORD14226,13/03/2025,11:45:01,IT002,2,Kai,out,ST002
21896,ORD14226,13/03/2025,11:45:01,IT022,1,Kai,out,ST002
21897,ORD14226,13/03/2025,11:45:01,IT027,1,Kai,out,ST002
21898,ORD14216,13/03/2025,12:01:19,IT019,2,Reese,in,ST003
21899,ORD14206,13/03/2025,12:09:04,IT028,1,Reese,out,ST001
21900,ORD14218,13/03/2025,12:13:15,IT006,4,Alex,in,ST001
21901,ORD14225,13/03/2025,12:18:08,IT004,1,Riley,out,ST002
21902,ORD14204,13/03/2025,12:21:31,IT004,1,Jordan,in,ST001
21903,ORD14222,13/03/2025,12:35:34,IT006,1,Riley,out,ST003
21904,ORD14207,13/03/2025,12:45:11,IT015,1,Taylor,out,ST001
21905,ORD14213,13/03/2025,12:46:28,IT006,4,Skye,out,ST002
21906,ORD14211,13/03/2025,12:52:46,IT008,1,Taylor,out,ST001
21907,ORD14211,13/03/2025,12:52:46,IT019,1,Taylor,out,ST001
21908,ORD14223,13/03/2025,13:13:18,IT011,2,Blake,out,ST001
21909,ORD14228,13/03/2025,13:22:36,IT013,2,Dakota,in,ST001
21910,ORD14228,13/03/2025,13:22:36,IT014,2,Dakota,in,ST001
21911,ORD14198,13/03/2025,13:25:41,IT023,1,Cameron,out,ST003
21912,ORD14233,13/03/2025,13:44:01,IT015,1,Drew,out,ST003
21913,ORD14233,13/03/2025,13:44:01,IT016,1,Drew,out,ST003
21914,ORD14229,13/03/2025,13:45:36,IT007,4,Blake,out,ST001
21915,ORD14229,13/03/2025,13:45:36,IT022,1,Blake,out,ST001
21916,ORD14188,13/03/2025,13:49:19,IT001,1,Taylor,in,ST003
21917,ORD14192,13/03/2025,13:52:08,IT017,1,Taylor,out,ST003
21918,ORD14217,13/03/2025,14:36:39,IT005,1,Quinn,in,ST003
21919,ORD14217,13/03/2025,14:36:39,IT026,1,Quinn,in,ST003
21920,ORD14210,13/03/2025,15:05:50,IT026,1,Alex,out,ST001
21921,ORD14244,14/03/2025,07:24:39,IT010,1,Sage,out,ST003
21922,ORD14244,14/03/2025,07:24:39,IT019,1,Sage,out,ST003
21923,ORD14251,14/03/2025,07:31:06,IT005,1,Charlie,in,ST003
21924,ORD14251,14/03/2025,07:31:06,IT028,1,Charlie,in,ST003
21925,ORD14283,14/03/2025,07:35:03,IT027,1,Elliot,out,ST003
21926,ORD14281,14/03/2025,07:45:48,IT016,2,Drew,in,ST002
21927,ORD14241,14/03/2025,07:49:51,IT010,4,Riley,out,ST003
21928,ORD14282,14/03/2025,07:50:49,IT002,1,Drew,in,ST003
21929,ORD14282,14/03/2025,07:50:49,IT016,1,Drew,in,ST003
21930,ORD14268,14/03/2025,07:52:56,IT009,1,Hayden,out,ST003
21931,ORD14267,14/03/2025,08:03:13,IT026,1,Parker,in,ST003
21932,ORD14278,14/03/2025,08:04:12,IT027,1,Elliot,out,ST002
21933,ORD14253,14/03/2025,08:19:47,IT007,2,Harper,in,ST002
21934,ORD14253,14/03/2025,08:19:47,IT010,1,Harper,in,ST002
21935,ORD14239,14/03/2025,08:21:16,IT005,1,Jamie,in,ST003
21936,ORD14274,14/03/2025,08:27:18,IT021,2,Harper,in,ST003
21937,ORD14250,14/03/2025,08:43:47,IT011,4,Skye,out,ST002
21938,ORD14250,14/03/2025,08:43:47,IT015,1,Skye,out,ST002
21939,ORD14264,14/03/2025,08:50:23,IT027,1,Jamie,out,ST003
21940,ORD14257,14/03/2025,08:52:23,IT005,1,Elliot,in,ST003
21941,ORD14257,14/03/2025,08:52:23,IT025,1,Elliot,in,ST003
21942,ORD14277,14/03/2025,08:55:31,IT023,1,Rowan,out,ST002
21943,ORD14240,14/03/2025,10:11:45,IT001,1,Elliot,in,ST003
21944,ORD14240,14/03/2025,10:11:45,IT017,2,Elliot,in,ST003
21945,ORD14240,14/03/2025,10:11:45,IT026,3,Elliot,in,ST003
21946,ORD14245,14/03/2025,10:30:25,IT002,1,Taylor,in,ST002
21947,ORD14245,14/03/2025,10:30:25,IT007,2,Taylor,in,ST002
21948,ORD14243,14/03/2025,11:24:08,IT005,4,Charlie,in,ST002
21949,ORD14243,14/03/2025,11:24:08,IT010,2,Charlie,in,ST002
21950,ORD14237,14/03/2025,11:47:22,IT003,2,Charlie,out,ST003
21951,ORD14237,14/03/2025,11:47:22,IT015,1,Charlie,out,ST003
21952,ORD14238,14/03/2025,11:48:22,IT010,1,Rowan,in,ST002
21953,ORD14238,14/03/2025,11:48:22,IT018,3,Rowan,in,ST002
21954,ORD14260,14/03/2025,12:09:18,IT008,2,Kai,out,ST002
21955,ORD14260,14/03/2025,12:09:18,IT012,1,Kai,out,ST002
21956,ORD14279,14/03/2025,12:09:51,IT008,2,Dakota,out,ST003
21957,ORD14279,14/03/2025,12:09:51,IT018,2,Dakota,out,ST003
21958,ORD14271,14/03/2025,12:10:31,IT028,1,Drew,in,ST002
21959,ORD14236,14/03/2025,12:25:18,IT018,2,Harper,in,ST001
21960,ORD14266,14/03/2025,12:25:55,IT005,4,Reese,out,ST003
21961,ORD14266,14/03/2025,12:25:55,IT022,2,Reese,out,ST003
21962,ORD14248,14/03/2025,12:26:26,IT018,2,Rowan,out,ST004
21963,ORD14242,14/03/2025,12:26:31,IT016,3,Cameron,out,ST002
21964,ORD14255,14/03/2025,12:30:45,IT003,1,Taylor,in,ST001
21965,ORD14255,14/03/2025,12:30:45,IT012,1,Taylor,in,ST001
21966,ORD14252,14/03/2025,12:32:01,IT004,1,Charlie,out,ST003
21967,ORD14252,14/03/2025,12:32:01,IT028,1,Charlie,out,ST003
21968,ORD14265,14/03/2025,12:36:53,IT002,1,Kai,out,ST001
21969,ORD14235,14/03/2025,12:42:46,IT019,1,Hayden,out,ST002
21970,ORD14269,14/03/2025,12:48:10,IT007,2,Alex,out,ST001
21971,ORD14269,14/03/2025,12:48:10,IT024,1,Alex,out,ST001
21972,ORD14256,14/03/2025,12:48:16,IT012,2,Parker,out,ST001
21973,ORD14262,14/03/2025,12:55:04,IT005,2,Cameron,in,ST004
21974,ORD14262,14/03/2025,12:55:04,IT027,1,Cameron,in,ST004
21975,ORD14259,14/03/2025,13:03:08,IT020,4,Harper,out,ST004
21976,ORD14263,14/03/2025,13:09:56,IT018,1,Dakota,out,ST001
21977,ORD14263,14/03/2025,13:09:56,IT026,1,Dakota,out,ST001
21978,ORD14247,14/03/2025,13:10:23,IT002,1,Logan,out,ST001
21979,ORD14270,14/03/2025,13:14:18,IT028,1,Riley,in,ST001
21980,ORD14254,14/03/2025,13:17:45,IT003,3,Reese,out,ST001
21981,ORD14254,14/03/2025,13:17:45,IT021,1,Reese,out,ST001
21982,ORD14272,14/03/2025,13:23:04,IT003,1,Elliot,out,ST004
21983,ORD14273,14/03/2025,13:33:11,IT008,1,Alex,in,ST001
21984,ORD14273,14/03/2025,13:33:11,IT025,2,Alex,in,ST001
21985,ORD14275,14/03/2025,13:54:06,IT011,1,Avery,out,ST004
21986,ORD14261,14/03/2025,13:58:12,IT002,1,Avery,out,ST001
21987,ORD14261,14/03/2025,13:58:12,IT003,1,Avery,out,ST001
21988,ORD14280,14/03/2025,15:00:28,IT005,1,Jamie,out,ST004
21989,ORD14280,14/03/2025,15:00:28,IT022,1,Jamie,out,ST004
21990,ORD14280,14/03/2025,15:00:28,IT028,1,Jamie,out,ST004
21991,ORD14258,14/03/2025,15:18:00,IT007,2,Kai,in,ST004
21992,ORD14246,14/03/2025,15:39:33,IT009,1,Rowan,in,ST004
21993,ORD14246,14/03/2025,15:39:33,IT026,2,Rowan,in,ST004
21994,ORD14276,14/03/2025,15:49:24,IT009,2,Reese,out,ST001
21995,ORD14276,14/03/2025,15:49:24,IT013,2,Reese,out,ST001
21996,ORD14249,14/03/2025,16:40:23,IT024,1,Morgan,out,ST001
21997,ORD14287,15/03/2025,07:00:46,IT021,2,Logan,out,ST002
21998,ORD14301,15/03/2025,07:01:59,IT001,1,Charlie,out,ST004
21999,ORD14301,15/03/2025,07:01:59,IT002,1,Charlie,out,ST004
22000,ORD14314,15/03/2025,07:05:17,IT001,1,Alex,in,ST002
22001,ORD14314,15/03/2025,07:05:17,IT025,1,Alex,in,ST002
22002,ORD14314,15/03/2025,07:05:17,IT028,1,Alex,in,ST002
22003,ORD14298,15/03/2025,07:05:21,IT001,2,Casey,out,ST004
22004,ORD14302,15/03/2025,07:06:59,IT018,1,Logan,out,ST004
22005,ORD14300,15/03/2025,07:07:55,IT002,1,Alex,out,ST004
22006,ORD14300,15/03/2025,07:07:55,IT004,1,Alex,out,ST004
22007,ORD14300,15/03/2025,07:07:55,IT025,1,Alex,out,ST004
22008,ORD14289,15/03/2025,07:11:55,IT025,1,Kai,out,ST004
22009,ORD14310,15/03/2025,07:12:31,IT027,2,Logan,out,ST002
22010,ORD14290,15/03/2025,07:17:50,IT010,3,Quinn,out,ST002
22011,ORD14307,15/03/2025,07:24:56,IT003,3,Morgan,out,ST002
22012,ORD14320,15/03/2025,07:43:31,IT014,1,Hayden,in,ST002
22013,ORD14322,15/03/2025,07:46:06,IT010,2,Alex,in,ST002
22014,ORD14322,15/03/2025,07:46:06,IT028,2,Alex,in,ST002
22015,ORD14288,15/03/2025,08:05:47,IT005,1,Jordan,out,ST004
22016,ORD14303,15/03/2025,08:10:49,IT015,2,Quinn,out,ST004
22017,ORD14292,15/03/2025,08:21:40,IT027,1,Reese,out,ST002
22018,ORD14294,15/03/2025,08:24:28,IT016,2,Reese,in,ST004
22019,ORD14294,15/03/2025,08:24:28,IT022,1,Reese,in,ST004
22020,ORD14285,15/03/2025,08:37:32,IT012,2,Avery,out,ST002
22021,ORD14306,15/03/2025,08:37:38,IT026,1,Jamie,in,ST002
22022,ORD14309,15/03/2025,08:45:57,IT019,1,Riley,in,ST004
22023,ORD14309,15/03/2025,08:45:57,IT027,1,Riley,in,ST004
22024,ORD14311,15/03/2025,08:52:24,IT022,4,Rowan,out,ST002
